Station	Year 	Stats_Code	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec	Annual
1965	2010	00	37.6	31.7	10.5	47.1	137.9	191.2	86.8	254.2	135.3	27.9	46.1	105.2	1111.5
1965	2010	01	10.0	4.0	3.0	9.0	14.0	19.0	9.0	25.0	18.0	8.0	5.0	12.0	136.0
1965	2010	40	12.0	10.0	9.0	13.0	17.0	23.0	13.0	28.0	23.0	12.0	8.0	14.0	182.0
2027	2010	00	182.4	36.4	-	27.7	163.3	291.3	76.3	195.4	220.4	37.0	29.4	163.6	-
2027	2010	01	8.0	7.0	-	5.0	17.0	21.0	9.0	20.0	19.0	7.0	4.0	10.0	-
2027	2010	40	8.0	8.0	-	5.0	17.0	23.0	10.0	20.0	21.0	8.0	4.0	11.0	-
2107	2010	00	180.0	54.4	41.9	46.9	127.9	269.1	66.0	219.5	268.0	44.3	14.8	128.6	1461.4
2107	2010	01	14.0	5.0	1.0	6.0	14.0	20.0	9.0	22.0	22.0	9.0	4.0	12.0	138.0
2107	2010	40	17.0	10.0	6.0	13.0	19.0	23.0	16.0	27.0	27.0	12.0	7.0	14.0	191.0
2112	2010	00	191.6	24.4	20.2	36.6	120.4	222.6	65.8	196.1	180.8	41.2	16.0	120.2	1235.9
2112	2010	01	14.0	6.0	3.0	4.0	13.0	19.0	10.0	23.0	19.0	9.0	3.0	10.0	133.0
2112	2010	40	15.0	8.0	6.0	10.0	17.0	19.0	15.0	25.0	22.0	13.0	6.0	15.0	171.0
2195	2010	00	124.8	28.3	8.9	70.4	114.0	291.9	68.8	239.9	320.6	51.0	17.2	174.1	1509.9
2195	2010	01	11.0	6.0	3.0	9.0	16.0	19.0	9.0	22.0	22.0	12.0	3.0	11.0	143.0
2195	2010	40	14.0	10.0	6.0	10.0	19.0	25.0	16.0	27.0	22.0	17.0	5.0	16.0	187.0
2250	2010	00	145.0	53.8	44.2	34.9	111.2	174.1	41.6	227.4	324.0	34.7	30.6	185.0	1406.5
2250	2010	01	11.0	10.0	5.0	7.0	15.0	17.0	7.0	18.0	24.0	5.0	3.0	13.0	135.0
2250	2010	40	14.0	11.0	9.0	12.0	18.0	22.0	9.0	22.0	27.0	9.0	8.0	14.0	175.0
